Name,text,Sarcasm,Humor
mix_meme44.png,"-; आवश्यक सुचना :- मैंने तुतलाना तीत लिया है अभी तक छिम्प्ल हूँ अब तो तोई हमे , मेला बाबू बना लो प्लीज़",1,1
m_153.png,"पी ले बेटा , खाँसी ठीक हो जाएगी।",1,1
m_245.png,उनसे मिली नजर की मेरे होश उड़ गए मेरे को लगता हैं इस कविता में कवी ने बिना मेकअप की लड़की देखी होगी।,0,1
sexist46.png,"अब तो बैंक का गार्ड भी ऐसी नज़रों से देख रहा है, जिसे भंडारे की लाइन में दूसरी बार हलवा पूरी लेने पहुंचा हूँ।",1,1
m_70.png,"डॉक्टर ने खा था : आपको अपने पीने की आदत बदलनी पड़ेगी, भाई ने बदला तो ली...!",1,1
hin175.png,"अगर कहीं घूमने का मन हो तो गूगल मैप पर घूम लेना मैं खुद अभी फ़्रांस में हूँ, थोड़ी देर बाद जापान निकल जाऊंगा।",1,1
file_new_314.png,"लौंडा कितना अनपढ़ क्यों ना हो लड़की की फ़ोटो पर अंग्रेजी में ""Nice Pic "" लिख ही लेता है",0,1
politics59.png,"मैं पीएम बन गया पाकिस्तान कर, अब क्या करूँ ? अपनी हर नाकामी के लिए US और Donald Trump को ब्लेम कर, जैसे मैं मोदी जी को करता हूँ।",2,1
mix_meme385.png,कुछ खास बात नहीं है मुझ में बस... मुझे समझने वाले खास होते है....,1,1
mix_meme278.png,"आजकल की दुनिया में सच्चे, शरीफ और प्यारे दोस्त मिलना बहुत मुश्किल है.. मई खुद हैरान हूँ तुम लोगो ने मुझे धुंध कैसे लिया",1,1
corona572.png,"अब तो घर रेलवे की बोगी जैसा लगने लगा है, टॉयलेट जाओ और वापस आकर अपनी सीट पर बैठो",1,1
non_off127.png,भाई पतंग उड़ाने के पोज़ देते हुए.....,0,0
file_new_1.png,"मित्रों कल मैंने कॉलेज की भीड़ में जोर से आवाज लगाई ""वो बेवफ़ा !"" कसम से मित्रों काम से काम 100 में से 95 लड़कियों ने पलट कर देखा।",1,1
chaukidar379.png,शिक्षा सबका हक़ है... इसलिए मैंने सोचा ज़्यादा पढाई करके किसी का हक़ क्यूँ मारूँ,1,1
ravan313.png,इसके खोपड़ी पर पतिला मारिये प्रभु,2,0
fileee_48.png,ब्यापारियों की जिंदगी उस मुकाम पर है की अगर पहाड़ो की हसीं वादियों में भी जाकर जोर से पुकारे... पेमेंट तो वापस सुनाई देगा कल आना... कल आना,1,1
ravan67.png,रावण में लाख बुराई सही पर उसने कभी भी हर साल दो करोड़ नौकरी देने का झूठा वादा नही किया था।,2,1
hin43.png,"एक बात समझ नहीं आती, फ्री क्या है- इंटरनेट या हम ?",1,1
corona31.png,वो तो ऊपर वाले का लाख-लाख शुक्र है कि कोरोना वायरस छींकने-खाँसने से फैल रहा है..... अगर' पादने ' से फैलता तो हम आधे भारतीय कब के निपट चुके होते,1,1
sexist99.png,"पोता : दादी आपने कौन-कौन से देश घूमे हैं ??? दादी : अपना पूरा हिंदुस्तान, पाकिस्तान, अफगानिस्तान , उजेबिस्तान..... पोता : अपना पूरा हिंदुस्तान, पाकिस्तान, अफगानिस्तान, उजेबिस्तान..... पोता: अब कौन सा घूमोगी..... पीछे से छोटा पोता बोला....... कब्रिस्तान.... दे चप्पल दे चप्पल कमर लाल करदी..",1,1
cong0.png,"कांग्रेस के रक्षामंत्री ""एंटोनी"" ने 2012 में कहा था की डिश के पास पैसे ही नहीं है की राफेल क्या चार्टेड प्लेन भी नहीं खरीद सकते हम मोदी जी ने कहा हम देश को मजबूत करेंगे - 700 ब्रहोस , आकाश, बराक खरीदा , 15 चिनूक खरीदा , 35 अपाचे हेलीकाप्टर खरीदा , 26 राफेल फुललोडेड खरीदा. 2.4 लाख बुलेटप्रूफ जैकेट खरीदा , 5000 एंटीएयरक्राफ्ट रॉकेट खरीदा अब बताओ देश को किसने लूटा और कौन मजबूत बना रहा है ?",2,0
rel160.png,29 अक्टूबर 1944 को गांधी जी ने कहा न्याय के दृस्टि से धरती किसानों की है या होनी चाहिए. लेकिन इसका अ,2,0
m_187.png,iphone मिल गया है फॉर भी भाईसाहब को Redmi बह चाहिए,0,1
sexist44.png,"अर्ज किया है.. जरा गौर फरमाइए... जब देखा उन्होंने तिरछी नजर से, कसम खुदा की, मदहोश हो गए हम ! पर जब पता चला नजर पर्मानेंट तिरछी है, वहीं खड़े- खड़े बेहोश हो गए हम...!!!",0,1
mix_meme427.png,"गर्लफ्रेंड के सर में तेज दर्द था, ये देख बॉयफ्रेंड ने उसके सर पे किस किया और बोलै ""डार्लिंग अब सही हो जाएगा"" पास में एक ताऊ बैठा सुन रहा था वो बोला "" बेटा बवासीर का इलाज भी करते हो क्या"" ?",1,1
rel313.png,"अनपढ़ आंखें पूछती हैं.... पढ़े लिखे बेटो से, किन किताबों में लिखा है मां को तन्हा छोड़ दो....",0,1
ravan74.png,फेसबुक पर प्यार हुआ फेक id निकली पर प्यार सच्चा था।,1,1
chaukidar187.png,"मै ये सबल आशिको से पूछना चाहता हूं कि क्या अभी भी जिंदा रहने के लिए एक मुलाकात ज़रूरी है""?",2,1
match134.png,अंग्रेजी का क्लास चल रहा था... गोलू - सर तंबाकू को अंग्रेजी में क्या कहते हैं ? गुरूजी - Tobbacco कहते है तूने ऐसा क्यो पूछा बीटा ? गोलू ऐसा क्यों पूछा बेटा ? गोलू - कुछ नही सर जी मान लो...,0,1
corona237.png,"आराम करते करते थक जय हूँ... अब सोच रहा हूँ, थोड़ी देर आराम कर लूं ... फिर उठकर आराम से आराम करुंगा...",1,1
politics94.png,रपोर्टर : मोदीजी आप हमेशा रात को स्पीच क्यू देते है ?? मोदी जी: PM हु इसलिये शाम को आता हूँ AM होता तो दिन में आता,2,1
rel141.png,"तुम्हें एक और बहुत ऊँचे नियम का पता नहीं कि -अस्तित्व उनकी सुरक्षा करता है, जो सत्य की खोज में है। धीरे - धीरे तुम्हें दिखेगा कि तुम गिर नहीं सकते, अस्तित्व उसकी अनुमति नहीं देगा",2,0
test536.png,दिल को छूने वाली छोटी कहानी - बाद में अस्पताल में दर्द के कराह रही बेटी पूछती है *पापा मेरी उंगलियां कब ठीक होंगी ?* गलती पर पछता रहा पिता कोई जवाब नही दे पाता....,0,0
pak36.png,"मेरी बात सुन, ऑस्ट्रेलिया को हराकर सेमी फाइनल में भारत के खिलाफ हरे, तो बहूत गलियां भी खाये थे, और घर में भी चोर की तरह जाना पड़ेगा, इससे अच्छा तुम ऑस्ट्रेलिया से ही हारते है",2,0
test428.png,सुना है बाप के लाश को केवल पुत्र ही अग्नि दते है फिर रावण को हर साल जलाने वाले कौन हुए,1,1
match259.png,भारत को किया निराश भगवान ऐसी कपूत औलाद किसी को ना दे...,2,1
babies249.png,"मैंने पूछा चाँद से कि देखा है कहीं मेरे चाँद सा हसीन... चाँद ने कहा -""हाँ !!! बहुत बहुत लोगो के साथ""",1,1
hin_abc183.png,मै कभी बतलाता नही... पर मोदीजी से डरता हु मै माँ...,2,0
m_167.png,पति पत्नी और विनोद,0,1
test255.png,"प्रेमी - "" You are so Hot..."" प्रेमीका ने उसी क्षण 2 तमाचे अपने प्रेमी को लगाया और बोली- ""नालायक. मुझे 103 बुखार है और तुझे रोमान्स की पड़ी है""",1,1
mix_meme446.png,कल मेरी शादी है क्यों आए हो मेरी जिंदगी में तुम्हारे एरिया में jcb का खुदाई चल रहा है वही देखने आया हूँ,0,0
file_new_122.png,आपको यकीन नहीं होगा फिर भी बता रहा हूँ Me बचपन में बहुत छोटा था,0,0
funny326.png,"किसी को क्या बुरा समझना, बुरे तो हम हैं, जो सबको अच्छा समझ बैठे...!",1,0
ravan167.png,मैं कभी बतलाता नही.... मर मोदीजी से डरता हु मैं माँ...,2,0
rel492.png,मेरा पानी उतरता देख किनारे पर घर मत बना लेना समंदर हूँ लौट कर जरूर आऊंगा,2,0
ravan118.png,"रावण' में लाख बुराई थी लेकिन... बन्दे ने फिर भी कभी ""विमल गुटखा"" नहीं खाया",2,1
chaukidar109.png,जीवन में के छोटी से मेहनत इतना बड़ा परिणाम दे सकती है,0,0
corona369.png,"जो कोई भी सज्जन अपनी पत्नी को दीपावली की गिफ्ट दे रहा है, पकवान बनाने में मदद कर रहा हो, या घर की सफाई में सहयोग कर रहा है उनसे निवेदन है कि उसकी फोटो fb या Whatsapp पर डाल के दूसरों के जीवन में जहर ना घोले। धन्यवाद",1,1
rel493.png,चमचे कभी वफादार नहीं होते और वफादार कभी चमचे नहीं होते.,1,0
hindi_meme59.png,मै खुश हूँ कि मुझे उम्मीदो के पैमाने पर आका गया है न कि यश और अपवश के पैमाने पर,2,1
test429.png,"कुछ ऐसी चीजे हैं जिन्हे बचपन से हमने सिर्फ किताबों के अलावा नहीं देखा है. जैसे ठ से ठठेरा, आज तक समझ नहीं आता कि यह था क्या।",1,1
pak131.png,रात को इण्डिया की एयर फोर्स ने पाकिस्तान में बरसाए 1000 किलो टमाटर एक दूसरे से छीना झपटी में 400 पकिस्तानों की मौत,2,1
funny301.png,चीन को कैसे दिखाई देगा साहब मसूद अजहर एक आतंकवादी है सालों की आंखे तो पूरी खूलती नहीं।,2,1
rel281.png,मनोरंजन भी खूब किया Result में कोई कमी रह गई हो तो बताओ,0,0
chaukidar57.png,"कुछ वेबसाइट्स तुम्हारी पोल खोल रही है.... हाँ तो क्या हुआ, HACK कर लेंगे !",2,1
kalam256.png,डॉ . एपीजे अब्दुल कलाम के सुविचार व् अनमोल वचन हिन्दी कविता सुविचारकोश,0,0
politics340.png,"जीनत की खुशी में कल हलवा बटवायेंगे, चीनी और घी हमारा रहेगा फिर सूजी किसकी रहेगी वो तो हारने के बाद सूजी तुम लोगो की रहेगी न",2,1
test475.png,""" होम आइसोलेशन में रहते हुए घट जाए ऑक्सीजन का लेवल तो अपनाएं ये तरीका""",0,0
lalu135.png,भिखारी: भगवान् के नाम पे कुछ दे दे बाबा... Student - ये ले.. मेरी B.com की डिग्री रख ले..! भिखारी:- अब रुलाएगा क्या पगले.. तुझे चाहीये तो मेरी Engineering की रख ले..!,2,1
politics181.png,"मोदी जी बोले : मै दुनिया के हर कोने में गया हूं , दुनिया में ऐसी कोई जगह नही जहा मै ना गया हूं ! एक ताऊ बोला: कदे ससुराल गया है के !",2,1
sexist59.png,कुछा साल बाद बॉलीवुड की कोई फिल्म आयेगी जिसमे माँ अपने बच्चो को ATM की लाइन में खो देगी। और बाद में वो बच्चा Paytm इस्तेमाल करता हुआ माँ को मिलेगा।,1,1
politics197.png,सर्दियों में आलू के पराठे खाकर... धूप में मगरमच्छ की तरह पड़े रहने में जो सुख है उसे ही असली सुख कहा गया है !,0,1
chaukidar185.png,एक ही टेबल पर बैठे राहुल और प्रणब,0,0
chaukidar11.png,meet childhood friend after long time ' * भाई तेरी इंजीनियरिंग कम्पलीट हो गई अब तो तू पैसा ही पैसा छापेगा अरे माँ चुदी पड़ी है,1,1
test58.png,आलू 50 प्याज 100 और बेसन 140 के पार हो गया.... पकौड़े वाला रोजगार भी हाथ से फिसलता नजर आ रहा है।,1,1
hindi_meme281.png,"गुरु ! पेट पिरात हौ , कउनो चूरन-ऊरन रखले हउआ ?",2,0
corona304.png,एक लड़का रोड पर तड़प रहा था कोई उसकी मदद करने नही आया फिर मैं गया देखा तो हरामी TikTok Video बना रहा था !,2,1
funny10.png,पहले मै सिंगल था फिर मेरे एक दोस्त ने अपनी गर्लफ्रेंड से मिलाया। अब वो सिंगल है.,1,1
ravan121.png,हमारे फिजिक्स मास्टर हमें रोटेशनल मैकेनिक्स का सबल देने के बाद : ये सवाल तो आप सभी से हो जाएगा न ? मैं और मेरे मित्रगण:,1,1
modei_shah92.png,"झाड़ू ""आम आदमी"" के पास है.. हाथ ""कांग्रेस"" के पास है.. और सफाई ""मोदी जी"" कर रहे है...",2,1
file_new_178.png,बोले चुरिया बोले कंगना कंगना कुछ न बोले तो अच्छा है,1,1
fileee_34.png,नहीं समझ आया ? उल्टा करके देखो...!,0,1
kalam137.png,डॉ . एपीजे अब्दुल कलाम अनमोल वचन Dr . APJ Abdul Kalam Inspirational Quetes,0,0
hindi_meme13.png,भाई गैस की परेशानी है भाई तेरी भाभी के पास चूरन है लाऊ ?,2,0
sexist97.png,"गर्मी में आलू ना खाएं लू लग सकती है क्योंकि आलू खाना मतलब लू को बुलाना क्योंकि नाम ही है, आ......लू",1,1
corona423.png,एक बार स्कूल में जबरदस्ती गाना गाने के लिए मुझे खड़ा कर दिया मैने भी राष्ट्र गान गा कर सबको खड़ा कर दिया,1,1
ravan126.png,"डॉ. मनमोहन सिंह जी की पगड़ी वही , कुडता - प्जामा वही , जानते हो क्यों ? क्योंकि महंगाई बहुत ज़्यादा है...",2,0
hin45.png,Are you free tomorrow ? नही मटर है लगाने को क्यों मेरे पास है खुद भी मैंने सोचा तू है फ्री,0,0
file_new_36.png,"साला दिमाग घुमा दिया, समझ नही रहा खड़ा कौन हैं, और बैठा कौन है...?",1,1
match172.png,"सुना है , बांग्लादेश भारत से इसलिए हार गया है, क्योंकि वो चाहता है कि खिताब बाप India को ही मिले बेटे और पोते को नहीं....",2,0
hin_abc12.png,5 साल 1500 रैलियां 1 ड्रेस - सफेद कुर्ता पजामा राहुल गांधी 5 साल 2500 रैलियां 23455 ड्रेस गरीब माँ का लाल मोदी,2,0
modei_shah17.png,"मोदी जी - वालेकुम अस्सलाम नवाजजी... इन्डिया टीवी और जी न्युज वाले - ""ताजा खबर भारत ने दिया पाकिस्तान को",1,1
funny159.png,गली गई में शोर है... आधे से ज्यादा लोग अपनी जिंदगी से बोर है..,0,1
sexist79.png,नई दुल्हन सासुजी के पैर छूते ही सासुजी :- सदा ख़ुश रो... दुल्हन :- आप रहनें देगी ?!!,0,1
patra21.png,लगता है इसके दिमाग में गोबर भरा है भारत में 30 राज्य है,2,0
cong95.png,हार पर क्या बोले राहुल गांधी ?,0,0
match153.png,"Solve This यदि क्रिकेट में पूरी टीम 10 बॉल पर आउट हो जाएँ . तो कौन - सा प्लेयर ""नॉट आउट "" नही होगा ???",2,1
babies218.png,"अजीब सी 'पहेली' है इन हाथों की 'लकीरो' में, 'सफर' तो लिखा है, मगर 'रास्ता' नहीं लिखा !!",1,1
test153.png,"शादीशुदा पुरुष कभी अपनी बीबी का हाल नहीं पूछेगा। मगर दूसरों की बीबी की बड़ी चिंता रहती है। "" और भाभी भी कैसी है आप ???""",1,1
chaukidar163.png,माल तेरा 2 दिन नहीं चलता और Virus तूने विकाऊ बना दिया साले chilly chicken,2,1
file_new_452.png,इसलिए मत रो की सब ख़तम हो गया मुस्कुराया कोरो ऐसा हुआ।,1,0
test623.png,"This one is really great ""यूँ ही नहीं होती हाँथ की लकीरों के आगे उँगलियाँ, रब ने भी किस्मत से पहले मेहनत लिखी है 'So true",1,0
ravan253.png,जैसे हिरे का हर समझ के गले से लिपटाया फिर रहा था वो एक नागिन निकली,1,0
fileee_28.png,सुरक्षित सारे मेरे कांड App Lock ने किया कमाल,1,1
babies355.png,त बहनचोद हम का करे,0,0
rel525.png,गलत लोगों से दूर रहो आपको आपकी पत्नी अच्छी क्यो नही लगती,1,1
patra31.png,गोमूत्र और गोबर परीक्षण के लिए देश को उपयुक्त मरीज मिला है अब कोरोना की मां की आंख,2,1
mix_meme198.png,इश्क के अलावा और भी गम यही जमाने में हमसे पूछो जान निकल जाती है passing marks लाने में,0,1
politics98.png,अमिताभ बच्चन ने अपने जन्मदिन पर अपने व्हाट्सप्प ग्रुप में पोस्ट किया अमिताभ बच्चन - आज शाम को मैं बर्थडे दे रहा हूं कौन - कौन आने वाला है ? जितेंद्र - मैं आऊंगा धर्मेंद्र - I am In शक्ति कपूर - मैं भी,0,1
pak189.png,"क्या Nawaj भाई, कैसी टीम भेजी है? #WorldCup है कि मज़ाक !!",2,1
corona11.png,सेनेटाईजर मेडिकल खानदान का वो बेरोजगार था जिसे अचानक से सरकारी नौकरी लग गई,1,1
test269.png,"सिखाकर करोड़ों लोगों को ध्यान (मेडिटेशन) की सही विधि, भगवान की सच्ची भक्ति से जोड़ा मोक्ष का सच्चा मार्ग दिखा कर , 84 लाख जूनियों से मुक्ति का राह दिखलाया महापरोपकार दिवस को 2 दिन शेष",0,0
funny228.png,लिखने को तो बहुत कुछ लिख सकता हूं लड़कियों के बारे में। पर घरवालों ने पहले ही बोल दिया कि हम जमानत नही करवाएंगे।,1,1
netaji6.png,क्यों गांधीजी से नाराज हो गये नेताजी ? आजाद सिपाही नेताजी जयंती,2,0
sexist21.png,TikTok वाले खुद को बॉलीवुड स्टार्स समझते हैं और PubG वाले खुद को Army के जवान...,0,1
hindi_meme194.png,"आज की ताजा ख़बर गुजरात राज्य के मोदी शहर में पैदा हुआ ""२ १ किलो का बच्चा ""पैदा होने के १ घंटे में ही वो चलने लगा... जी हाँ ये बिलकुल सच्ची घटना है लालु जी के घर की है, जब लालु जी के घर इस बच्चे ने जन्म लिया तो पुरे परिवार में खुशी की लहर दौड़ गयी!!! ये अद्भुत बच्चा भैंस का था... ध्यान से पढ़ने के लिए धन्यवाद ..... हँसते रहो ....",1,1
file_new_68.png,सात समन्दर पार में तेरे पीछे पीछे आ गई... video call कर लेती पगली.!!,0,1
corona675.png,थाली बजाई है तो अभी 21 दिन का सूतक तो लगेगा ही।,2,1
babies259.png,"सोच रहा हूँ..... एक दिन मैथ्स के सर से मिलू और पूछुं..... सर...... आपने जो साइन /कॉस /थीटा/अल्फ़ा/लेमड़ा,तेमड़ा,अदरक,लसून जो पढ़ाया था वो यूज़ कहाँ करना हैं...",1,1
hin_abc150.png,हमारी वफा का अंदाजा इसी बात से लगा लो इ गालिब कि हम आज के दौर में भी कांग्रेसी हैं,2,1
hindi_meme83.png,"आप खेत में क्या क्या बनाते हो ? गेंहू , चावल , बजरी तो किसान जैम कौन बनाता है ? भाई तू छुटी पे ही अच्छा था.",2,0
match215.png,देख भाई चिल्लाना है तो Inida - India चिल्लाना Pak -Pak तो मुर्गी भी करती हैं.,2,1
patra12.png,पात्रा ने दी बिहारी को गाली बिहारी ने दिया सटीक जवाब सुन रे गोबर.... बिहारी तो...,2,0
m_256.png,रिया चक्रवर्ती को 17 हजार रूपये महीने की किश्त में 50 लाख का लोन किस बैंक ने दिया रे बाबा ? अपन को भी मंगता है ये वाला लोन।,2,1
mix_meme421.png,"अमेरिकन : हमारे देश में सब लोग राईट साइड से गाड़ी चलाते हैं. : तुम्हारे देश में क्या सिस्टम है ? Indian : ऐसा कुछ fix नहीं है, मतलब सामने वाला कौन सी साइड से आरिया है उस हिसाब से ऐडजस्ट कर लेते हैं",1,1
fileee_117.png,लड़की को लड़का ऐसा चाहिए जो कबीर सिंह जैसा प्यार करे लेकिन सिगरेट और दारू न पिए ऐसे कैसे चलेगा दीदी,0,1
babies99.png,अगर cute होना जुर्म है तो हाँ मैं मुजरिम हूँ...!!,1,1
funny191.png,"लड़की के पास एक BF हो तो सबसे कहती फिरेगी ' I have a boyfriend' लड़के के पास 4 -5 GF भी हो, मजाल है किसी को भी बता दे",0,1
lalu86.png,लालू ने हसा डाला,0,1
pak100.png,पाकिस्तान तुम संघर्ष करो हम तुम्हारे साथ हैं तुम हमारे बच्चे हो हम तुम्हारे बाप है,2,1
test36.png,एक बात थी मेरे जहन में सोवा आज पूछ ही लूँ ये जो इज्ज़त का सवाल होता है वो कितने नंबरों का होता है ?,1,1
m_288.png,रात को पानी पीने बोतल में भी भूत नजर आते हैं।,1,1
ravan337.png,10 पूर्व राष्ट्रपति की कहानी कार्यकाल खत्म होने के बाद.... ये करते हैं अमरीकी राष्ट्रपति,2,0
rel553.png,"अगर कोई आपकी कीमत ना समझे तो निराश नहीं होना, क्योकि कबाड़ी के ब्यापारी को हीरे की परख नही होती।",1,0
mix_meme247.png,"क्या हुआ है ? एग्जाम में फेल हुआ ? नहीं , लड़की छोड़ के गयी ? नहीं , RCB फैन है ?",2,0
sexist86.png,"जिन लोगो के मोबाइल में PUBG और टिक टॉक नही है, देश की मिट्टी उन्हें सलाम करती है..",0,1
match28.png,पत्नी : पूरा दिन क्रिकेट क्रिकेट में घर छोड़ कर जा पति ( कॉमेडी के अंदाज में ): पत्नी,1,1
hin_abc53.png,"अरे ओ सांभा कितने आदमी थे ? सरदार.... एक भी नहीं, सबके सब गधे थे अबे कहां गया था ?? कांग्रेस कार्यालय",2,1
file_new_190.png,"Make coffee for me No. 25 तह april 2012 , Wednesday . at 7 . 12 , I asked for a glass of water and you refused !!!",0,0
kalam68.png,"- देखिये , भगवान् केवल उन्ही की मदद करता है जो कड़ी म्हणत करता हैं, ये सिद्धांत बिल्कुल स्पस्ट हैं। "" - अब्दुल कलाम",0,0
hin_abc197.png,हमारी वफा का अंदाजा इसी बात से लगा लो ए गालिब कि हम आज के दौर में भी कांग्रेसी हैं.,2,1
babies275.png,"पति-पत्नी के बीच झगड़ा चल रहा था, पति- मै डरता नही तुमसे, पत्नी - तुम डरते तो हो। पहली बार जब तुम मुझे देखने आये 4 -5 लोगों के साथ आये। जब मुझे लेंने आये तब 200 लोगों को लेकर आये। मुझे देखो मैं अकेले चली आई, बात करते हो........ कि डरता नहीं हूँ",1,1
politics61.png,"मोदी जी बोले : मैं दुनिया केहर कोने में क्या हूं , दुनिया में ऐसी कोई जगह हो जहां मैं ना जय हूं !",2,0
politics239.png,मोदी जी मैं भी चुनाव जीतना चाहता हूं मुझे भी भाजपा में ले लो,1,0
rel308.png,"जयपुर से कोरोना संकट पर लाइव रिपोर्ट : आठ बच्चों से पिता का साया छिना, 15 दिन बाद चिटा पर अंतिम बार चेहरा देखा ; पता गलत होने से दो दिन मर्च्युरी में पड़ा रहा शव",2,0
hin168.png,"पत्नियां चाहे 95 मिनट तक अपनी मम्मी से बात कर लें लेकिन अंत में एक बार ज़रूर बोलती हैं, ""ठीक है मम्मी..... फ्री होकर बात करती हूँ"" और उनकी माँ सोचती हैं ""पता नहीं बेटी को कितना काम करना पड़ता है, बेचारी २ मिनट भी चैन से बात नहीं कर पाती""",1,1
hin_abc223.png,केजरीवाल ने राहुल गाँधी को Whatsapp पे मैसेज भेजा.. केजरीवाल: Joke भेज। राहुल गाँधी : Busy हु PM बनने की तैयारी कर रहा हु। केजरीवाल : एक और भेज।,2,1
corona463.png,आज तो हद हो गयी.... एक कोरोना से ठीक हुए आदमी ने गाड़ी के पीछे लिख रखा था ! भूतपूर्व कोरोना पॉजिटिव,1,1
cong21.png,सत्य वचन ! विपक्ष की असली समस्या मोदी नहीं बल्कि मोदी के कारण करोड़ों देशवासियों के अंदर उपजा राष्ट्रवाद है जो अब बहकावे में नहीं आ रहा....!,2,0
hindi_meme515.png,"मोदी के हारने का इन्तेजार तो ११ पार्टियों के नेता कर रहे हैं, लेकिन मोदी को हराना मुश्किल ही नहीं, नामुमकिन है",2,1
non_off59.png,जिसको जो चाहिए वो वाली ले लो सब के सब सिर्फ 200 rs में,0,1
funny260.png,"कितनी भी ठंड पद जाए, लेकिन मै रोज नहाती हूं अरे ! मैं तो ठंड में दो बार नहाता हूं। !! आओ... तुम तो बहुत प्यारे हो... नही रे पगली। मैं दो बार नहाता जरूर हूं , लेकिन महीने में.!!",0,1
ravan94.png,मैंदा जी बचाओ मेरे मन्नू को कुछ न कहो मन्नू और कोयला चोर,2,0
babies159.png,"Men will be Men ये कभी नहीं बदलते, इन्हें शादी से पहले भी शादी का शौक होता है और शादी के बाद भी",1,1
corona650.png,हर इंसान के अंदर एक शैतान छुपा होता है जो सिर्फ आधार कार्ड के फोटो में दिखाई देता है,1,1
rel82.png,.. जय गुरूजी.. छू लूँ तुझे या तुझी में बस जाऊँ कोई तो ऐसा रास्ता दिखा हर जन्म के लिए तेरा हो जाऊँ,1,1
babies129.png,"चैप्टर 3 के नोट्स सेंड कर मेरे पास नहीं है अच्छा तो चैप्टर 4 के ही भेज दे यार सच्ची वो भी नहीं है बेटा, अगर तेरे 90 % आये ना तो क्राइम पेट्रोल में तेरा एपिसोड आयेगा",1,1
lalu124.png,"खाने में क्या लोगें सर.... चारा-परांठा, चारा पनीर, चिकन चारा, चारा बिरयानी, चारा सादा या और कुछ ?",2,0
babies166.png,Me : मम्मी मेरी तो किस्मत ही खराब है मम्मी : शकल कोनसी अच्छी है ?,1,1
corona627.png,पति-पत्नी दीवाली की शॉपिंग लिस्ट बना रहे थे.... पत्नी बोली-सबसे पहले क्या लेना है ? पति - लिखो...,0,1
kalam341.png,डॉ . एपीजे अब्दुल कलाम के अनमोल वचन Dr . APJ Abdul Kalam Inspirational Quotes,0,0
file_new_6.png,भगवान का दिया सबकुछ है दौलत यही शोहरत है इज्जत है बस न्यू ईयर की छुट्टी नहीं है....,0,1
kalam22.png,"असली शिक्षा एक इंसान की गरिमा को बढाती है और उसके स्वाभिमान में वृद्धि करती है। यदि हर इंसान दुबारा शिक्षा के वास्तविक अर्थ को समझ लिया जाता और उसे मानव गतिविधि के प्रत्येक क्षेत्र में आगे बढ़ाया जाता, तो ये दुनिया रहने के लिए कही अच्छी जगह होती।",2,0
pak230.png,"पत्नी कुछ भी कहे तो गर्दन को दो बार ऊपर से नीचे करें.... ये सर्वश्रेष्ठ योग है... ये योग आपके खुशहाल जीवन की कुंजी है.... नोट - गर्दन को कभी दांये - बांये न घुमाएं , ये जानलेवा हो सकता है....",2,1
mix_meme449.png,हमने 250 आतंकियों को मारा कांग्रेस,2,0
test507.png,"पत्नी रात को आसमान के तारों की तरफ देखे हुए (अपने पति से), ""बताओ जी, वो कौन सी चीज़ है, जो तुम रोज़ देख तो सकते हो पर तोड़ नहीं सकते ?? पति : नहीं मैं नहीं बताऊँगा !! पत्नी : बताओ न प्लीज !! पति : रहने दे !!!! पत्नी : बताओ न प्लीज !!!! पति : तेरा मुँह....!!!",1,1
hindi_meme359.png,"Modi to Rahul : कहो लला ,कैसी बीती?",2,1
test12.png,पड़ोस बाली आंटी डेढ़ घंटे से हमारे दरवाजे पे कड़ी होकर मम्मी से बाते कर रहीं थी बैठी इसलिए नहीं क्योंकि उन्हें देर हो रही थी..,1,1
test214.png,आज का ज्ञान कोरोना वायरस पहली ऐसी बीमारी है जिसमें आपको इलाज करने नही जाना पड़ेगा सरकार खुद आपको घर से उठा कर ले जायेगी।,2,1
m_136.png,क्या खाया था तुम लोगों ने पणजी में ? हम सब ने पाव भाजी खाया था नहीं नहीं पापा ने विमल खाया था,0,0
non_off152.png,"ध्यान से देखो, वो वहां , पहाड़ी पास , पेड़ की नीचे एक शेर है कोरोना कि मौजूदा स्थिति",1,1
hin24.png,रिश्तेदारों को फ्रेंड लिस्ट में शामिल करना मतलब फ्री में CCTV लगवाना,1,1
non_off109.png,इस दुनिया से तो मेरा मन कबका भर चूका है बस ये मोबाइल ही है जो मुझे हिमालया जाने से रोक देता है,1,1
chaukidar1.png,बंगाल में भाजपा ने एक लंबी लड़ाई लड़ी है 2021 ले चुनाव में भाजपा 200 सीट के साथ साथ सरकार बनाएगी,2,0
rel230.png,माँ कसम अब से किसी शहर का नाम नही बदलूंगा,1,1
corona350.png,"आज कल के बच्चे कमल है कोई डांस में , कोई सिंगिंग में धूम मचा रहा है। हमारा बचपन तो छत पर के एंटीना घुमा के हिलाने में बीत गया अब साफ आया क्या ?",2,1
fileee_148.png,सोच रहा हूं घर का नाम बदलकर यूनिवर्सिटी रख दूँ क्योंकि यहां भी रोज लेक्चर सुनने को मिलता है।,1,1
funny104.png,"खली पेट निकल जाते हैं बहुत से लड़के कोचिंग के लिए... क्योंकि, लड़कियों को ताड़ना भूख मार देती है",0,1
test383.png,बेटी की विदाई पर सबसे ज्यादा एक पिता रोटा है क्योंकि पुरे परिवार की चिंता करने वाला तो वो पिता होता है मगर इस पिता की चिंता करने वाली एक बेटी होती है।,1,1
